id,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
26014,2026-01-05,22:58,Monday,SHERBOURNE STATION,PUMST,0,0,None,BD,0
26015,2026-01-05,23:00,Monday,BAY STATION,MUIS,0,0,None,BD,0
26016,2026-01-05,23:08,Monday,YORK MILLS STATION,MUIS,0,0,None,YU,0
26017,2026-01-05,23:09,Monday,VMC STATION,MUPAA,5,10,S,YU,5626
26018,2026-01-05,23:13,Monday,TMU STATION- WEST SIDE,SUDP,0,0,S,YU,0
26019,2026-01-05,23:30,Monday,CEDARVALE YU STATION,SUDP,4,9,N,YU,5851
26020,2026-01-05,23:54,Monday,SPADINA BD STATION,MUIS,0,0,None,BD,0
26021,2026-01-05,00:46,Monday,WARDEN STATION,SUDP,9,13,E,BD,5343
26022,2026-01-05,01:11,Monday,KEELE STATION,MUPLB,57,62,W,BD,5314
26023,2026-01-05,01:59,Monday,OLD MILL STATION,PUMST,0,0,E,BD,0
26024,2026-01-05,14:49,Monday,DON MILLS STATION,PUMEL,0,0,None,SHP,0
26025,2026-01-05,16:11,Monday,DON MILLS STATION,PUMO,0,0,None,SHP,0
26026,2026-01-05,23:32,Monday,SHEPPARD-YONGE STATION,MUIS,0,0,None,SHP,0
26027,2026-01-06,02:09,Tuesday,VMC STATION,MUIS,0,0,None,YU,0
26028,2026-01-06,02:49,Tuesday,HIGHWAY 407 STATION,SUDP,0,0,None,YU,0
26029,2026-01-06,03:10,Tuesday,YORK MILLS STATION,MUIS,0,0,None,YU,0
26030,2026-01-06,04:44,Tuesday,WOODBINE STATION,TUSC,0,0,E,BD,5114
26031,2026-01-06,04:59,Tuesday,KENNEDY BD STATION,MUSC,0,0,E,BD,5114
26032,2026-01-06,05:36,Tuesday,KIPLING STATION,MUIE,0,0,None,BD,0
26033,2026-01-06,05:47,Tuesday,DONLANDS STATION,PUSSW,5,0,W,BD,5222
26034,2026-01-06,06:08,Tuesday,VMC STATION,PUSRA,5,10,N,YU,5556
26035,2026-01-06,06:17,Tuesday,OSSINGTON STATION,PUMEL,0,0,None,BD,0
26036,2026-01-06,06:45,Tuesday,DUNDAS WEST STATION,SUO,0,0,None,BD,0
26037,2026-01-06,06:56,Tuesday,UNION STATION,SUO,8,10,S,YU,5634
26038,2026-01-06,07:42,Tuesday,VMC STATION,SUDP,0,0,None,YU,0
26039,2026-01-06,07:43,Tuesday,ST CLAIR WEST STATION,PUMEL,0,0,None,YU,0
26040,2026-01-06,07:55,Tuesday,GREENWOOD STATION,MUO,0,0,None,BD,0
26041,2026-01-06,08:04,Tuesday,KENNEDY BD STATION,TUSC,0,0,E,BD,5113
26042,2026-01-06,08:07,Tuesday,LAWRENCE STATION,MUPAA,3,5,N,YU,6066
26043,2026-01-06,08:21,Tuesday,DAVISVILLE STATION,MUWEA,0,0,S,YU,5691
26044,2026-01-06,08:25,Tuesday,WOODBINE STATION,EUSC,0,0,E,BD,5040
26045,2026-01-06,08:39,Tuesday,DAVISVILLE STATION,MUIR,9,11,S,YU,6061
26046,2026-01-06,08:45,Tuesday,SPADINA YUS STATION,MUPAA,0,0,S,YU,5531
26047,2026-01-06,08:55,Tuesday,ST CLAIR STATION,MUIR,6,8,S,YU,5411
26048,2026-01-06,09:43,Tuesday,GREENWOOD YARD,MUPLB,0,0,None,BD,0
26049,2026-01-06,09:56,Tuesday,WELLESLEY STATION,MUIR,4,7,S,YU,6096
26050,2026-01-06,10:00,Tuesday,ST GEORGE BD STATION,SUAP,0,0,S,YU,5426
26051,2026-01-06,10:50,Tuesday,MAIN STREET STATION,SUAE,0,0,None,BD,0
26052,2026-01-06,11:35,Tuesday,SPADINA BD STATION,SUO,0,0,E,BD,5085
26053,2026-01-06,11:36,Tuesday,SPADINA YUS STATION,SUO,0,0,N,YU,5806
26054,2026-01-06,11:45,Tuesday,FINCH WEST STATION,SUDP,0,0,None,YU,0
26055,2026-01-06,12:00,Tuesday,KENNEDY BD STATION,SUO,0,0,None,BD,0
26056,2026-01-06,12:01,Tuesday,MAIN STREET STATION,MUIR,3,6,W,BD,5306
26057,2026-01-06,12:20,Tuesday,KIPLING STATION,PUSRA,4,8,W,BD,5169
26058,2026-01-06,12:39,Tuesday,YONGE BD STATION,MUO,0,0,E,BD,5044
26059,2026-01-06,13:16,Tuesday,COXWELL STATION,MUSC,0,0,E,BD,5198
26060,2026-01-06,13:32,Tuesday,DOWNSVIEW PARK STATION,PUOPO,0,0,N,YU,5426
26061,2026-01-06,13:57,Tuesday,DAVISVILLE STATION,MUIR,7,10,S,YU,6011
26062,2026-01-06,14:06,Tuesday,DONLANDS STATION,SUDP,0,0,E,BD,0
26063,2026-01-06,14:27,Tuesday,ST GEORGE YUS STATION,MUPAA,3,6,S,YU,5546
26064,2026-01-06,15:07,Tuesday,KIPLING STATION,MUIRS,0,0,None,BD,0
26065,2026-01-06,15:45,Tuesday,CHESTER STATION,SUDP,0,0,E,BD,5002
26066,2026-01-06,16:25,Tuesday,DAVISVILLE BUILD UP,PUOPO,0,0,S,YU,5731
26067,2026-01-06,16:53,Tuesday,QUEEN STATION,PUMO,0,0,None,YU,0
26068,2026-01-06,16:58,Tuesday,GLENCAIRN STATION,MUIR,6,9,S,YU,5461
26069,2026-01-06,17:35,Tuesday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5062
26070,2026-01-06,17:43,Tuesday,BLOOR STATION,PUMO,0,0,N,YU,0
26071,2026-01-06,17:50,Tuesday,TMU STATION,PUMST,0,0,None,YU,0
26072,2026-01-06,18:57,Tuesday,PIONEER VILLAGE STATIO,MUPLC,0,0,N,YU,5656
26073,2026-01-06,19:00,Tuesday,WELLESLEY STATION,SUO,0,0,S,YU,5451
26074,2026-01-06,19:06,Tuesday,UNION STATION TO KING,MUIRS,0,0,N,YU,6016
26075,2026-01-06,20:44,Tuesday,NORTH YORK CTR STATION,TUO,3,8,S,YU,6061
26076,2026-01-06,21:17,Tuesday,SUMMERHILL STATION,SUDP,12,15,N,YU,5896
26077,2026-01-06,21:18,Tuesday,KENNEDY BD STATION,MUIR,4,8,W,BD,5267
26078,2026-01-06,21:49,Tuesday,CHESTER STATION,SUUT,0,0,E,BD,5090
26079,2026-01-06,21:57,Tuesday,YONGE BD STATION,SUO,5,9,W,BD,5328
26080,2026-01-06,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26081,2026-01-06,22:04,Tuesday,YORKDALE STATION,PUOPO,13,15,S,YU,5831
26082,2026-01-06,22:05,Tuesday,YORKDALE STATION,TUO,4,7,N,YU,6061
26083,2026-01-06,22:11,Tuesday,DUNDAS WEST STATION,MUIS,0,0,E,BD,0
26084,2026-01-06,22:19,Tuesday,CHRISTIE STATION,SUDP,0,0,W,BD,5169
26085,2026-01-06,22:43,Tuesday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5125
26086,2026-01-06,23:08,Tuesday,CASTLE FRANK STATION,MUIE,0,0,E,BD,5231
26087,2026-01-06,23:23,Tuesday,VMC STATION,TUO,8,11,S,YU,5721
26088,2026-01-06,23:27,Tuesday,BLOOR STATION,MUSAN,5,8,S,YU,6011
26089,2026-01-06,23:51,Tuesday,VMC STATION,SUDP,5,10,S,YU,5911
26090,2026-01-06,00:11,Tuesday,COLLEGE STATION,SUO,0,0,None,YU,0
26091,2026-01-06,15:18,Tuesday,SHEPPARD-YONGE STATION,SUDP,0,0,None,SHP,0
26092,2026-01-06,23:19,Tuesday,BESSARION STATION,PUMEL,0,0,None,SHP,0
26093,2026-01-07,02:37,Wednesday,VMC STATION,SUO,0,0,None,YU,0
26094,2026-01-07,02:39,Wednesday,KIPLING STATION,SUO,0,0,None,BD,0
26095,2026-01-07,02:47,Wednesday,PIONEER VILLAGE STATIO,MUWEA,8,13,N,YU,5881
26096,2026-01-07,05:47,Wednesday,KEELE STATION,EUNT,3,7,W,BD,5147
26097,2026-01-07,06:32,Wednesday,FINCH STATION,SUDP,0,0,None,YU,0
26098,2026-01-07,07:16,Wednesday,DUNDAS WEST STATION,MUIS,0,0,None,BD,0
26099,2026-01-07,07:55,Wednesday,LANSDOWNE STATION,TUMVS,3,5,W,BD,5001
26100,2026-01-07,08:11,Wednesday,BLOOR STATION,SUO,0,0,S,YU,0
26101,2026-01-07,08:26,Wednesday,KIPLING STATION,MUTO,3,5,E,BD,5021
26102,2026-01-07,09:04,Wednesday,YORKDALE STATION,PUOPO,4,6,S,YU,5556
26103,2026-01-07,09:13,Wednesday,DUPONT STATION,MUPAA,4,6,S,YU,5856
26104,2026-01-07,09:19,Wednesday,ST CLAIR WEST STATION,MUPAA,3,5,N,YU,5921
26105,2026-01-07,09:26,Wednesday,TMU STATION,EUME,6,8,S,YU,5601
26106,2026-01-07,09:32,Wednesday,YORK MILLS STATION,PUOPO,5,8,S,YU,5396
26107,2026-01-07,09:38,Wednesday,WILSON STATION,TUATC,3,5,N,YU,5921
26108,2026-01-07,09:44,Wednesday,EGLINTON STATION,PUOPO,0,0,S,YU,5396
26109,2026-01-07,09:46,Wednesday,KIPLING STATION,MUTO,3,5,W,BD,5147
26110,2026-01-07,09:48,Wednesday,ST CLAIR STATION,PUOPO,3,6,S,YU,5396
26111,2026-01-07,10:21,Wednesday,ST GEORGE BD STATION,SUG,0,0,None,BD,0
26112,2026-01-07,10:48,Wednesday,YORKDALE STATION,PUOPO,6,9,S,YU,5966
26113,2026-01-07,11:02,Wednesday,COLLEGE STATION,MUIRS,0,0,N,YU,0
26114,2026-01-07,12:19,Wednesday,GREENWOOD YARD,PUSSW,0,0,None,BD,0
26115,2026-01-07,12:21,Wednesday,ST PATRICK STATION,PUOPO,0,0,N,YU,5641
26116,2026-01-07,12:44,Wednesday,VMC STATION,EUATC,3,6,S,YU,5436
26117,2026-01-07,12:47,Wednesday,BLOOR STATION,SUDP,0,0,S,YU,5541
26118,2026-01-07,13:09,Wednesday,NORTH YORK CTR STATION,PUOPO,6,9,S,YU,5671
26119,2026-01-07,13:09,Wednesday,NORTH YORK CTR STATION,MUPAA,0,0,S,YU,5671
26120,2026-01-07,13:28,Wednesday,VMC STATION,MUIS,0,0,None,YU,0
26121,2026-01-07,13:40,Wednesday,YORKDALE STATION,PUOPO,4,7,S,YU,5966
26122,2026-01-07,13:45,Wednesday,WOODBINE STATION,EUSC,0,0,E,BD,5292
26123,2026-01-07,13:59,Wednesday,YORKDALE STATION,PUOPO,7,10,S,YU,5446
26124,2026-01-07,15:01,Wednesday,WARDEN STATION,MUD,0,0,E,BD,5021
26125,2026-01-07,15:12,Wednesday,DUNDAS WEST STATION,SUO,8,11,E,BD,5132
26126,2026-01-07,15:19,Wednesday,OSSINGTON STATION,MUPAA,6,8,W,BD,5170
26127,2026-01-07,15:26,Wednesday,CHRISTIE STATION,SUO,11,14,E,BD,5132
26128,2026-01-07,15:40,Wednesday,SHEPPARD WEST STATION,PUOPO,3,6,N,YU,5706
26129,2026-01-07,15:40,Wednesday,SHEPPARD WEST STATION,PUOPO,3,6,S,YU,5726
26130,2026-01-07,15:41,Wednesday,OLD MILL STATION,TUMVS,4,6,E,BD,5093
26131,2026-01-07,15:44,Wednesday,BLOOR STATION,MUPAA,3,6,S,YU,5461
26132,2026-01-07,15:45,Wednesday,HIGH PARK STATION,SUO,0,0,E,BD,5324
26133,2026-01-07,16:01,Wednesday,DUFFERIN STATION,MUIS,0,0,None,BD,0
26134,2026-01-07,16:11,Wednesday,HIGH PARK STATION,MUIR,16,19,E,BD,5348
26135,2026-01-07,16:14,Wednesday,BLOOR STATION,SUAP,0,0,N,YU,0
26136,2026-01-07,16:14,Wednesday,ST PATRICK STATION,SUAP,0,0,N,YU,0
26137,2026-01-07,16:27,Wednesday,DUNDAS WEST STATION,PUMEL,0,0,None,BD,0
26138,2026-01-07,16:39,Wednesday,DUFFERIN STATION,SUO,0,0,E,BD,5021
26139,2026-01-07,16:46,Wednesday,YORKDALE STATION,PUOPO,3,6,S,YU,5981
26140,2026-01-07,17:02,Wednesday,BLOOR STATION,PUMO,0,0,None,YU,0
26141,2026-01-07,17:08,Wednesday,BROADVIEW STATION,EUDO,10,13,W,BD,5170
26142,2026-01-07,17:40,Wednesday,COXWELL STATION,TUSUP,6,9,W,BD,5114
26143,2026-01-07,17:41,Wednesday,ST GEORGE YUS STATION,SUO,0,0,N,YU,5886
26144,2026-01-07,19:06,Wednesday,YORKDALE STATION,PUOPO,9,12,S,YU,5716
26145,2026-01-07,19:26,Wednesday,BLOOR STATION,MUPAA,0,0,S,YU,5631
26146,2026-01-07,20:01,Wednesday,SHERBOURNE STATION,MUI,15,18,E,BD,5060
26147,2026-01-07,20:04,Wednesday,DUNDAS WEST STATION,PUMEL,0,0,None,BD,0
26148,2026-01-07,20:13,Wednesday,YORK UNIVERSITY STATIO,MUPAA,0,0,S,YU,5676
26149,2026-01-07,20:25,Wednesday,FINCH WEST STATION,MUIS,0,0,None,YU,0
26150,2026-01-07,20:52,Wednesday,SHEPPARD STATION,MUIRS,0,0,N,YU,0
26151,2026-01-07,21:05,Wednesday,OSSINGTON STATION,MUDD,3,6,E,BD,5292
26152,2026-01-07,21:14,Wednesday,BLOOR STATION,MUIS,0,0,None,YU,0
26153,2026-01-07,21:15,Wednesday,FINCH STATION,TUO,3,6,None,YU,5586
26154,2026-01-07,21:30,Wednesday,VICTORIA PARK STATION,PUMO,0,0,None,BD,0
26155,2026-01-07,21:45,Wednesday,UNION STATION,SUDP,0,0,S,YU,5586
26156,2026-01-07,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26157,2026-01-07,22:02,Wednesday,DONLANDS STATION,MUI,13,16,E,BD,5306
26158,2026-01-07,22:07,Wednesday,OLD MILL STATION,MUIRS,0,0,None,BD,0
26159,2026-01-07,22:20,Wednesday,SUMMERHILL STATION,SUDP,6,9,S,YU,5611
26160,2026-01-07,22:30,Wednesday,DAVISVILLE STATION,MUPAA,0,0,S,YU,5796
26161,2026-01-07,22:35,Wednesday,VICTORIA PARK STATION,MUIR,12,16,E,BD,5007
26162,2026-01-07,22:45,Wednesday,PAPE STATION,PUMST,0,0,E,BD,0
26163,2026-01-07,22:59,Wednesday,YONGE BD STATION,TUO,0,0,E,BD,5344
26164,2026-01-07,23:02,Wednesday,FINCH STATION,MUIS,0,0,None,YU,0
26165,2026-01-07,23:13,Wednesday,WOODBINE STATION,EUSC,0,0,E,BD,5169
26166,2026-01-07,23:40,Wednesday,COXWELL STATION,MUIS,0,0,W,BD,0
26167,2026-01-07,23:42,Wednesday,FINCH STATION,EUDO,5,10,S,YU,5496
26168,2026-01-07,00:15,Wednesday,ST CLAIR STATION,EUO,4,9,S,YU,5496
26169,2026-01-07,00:18,Wednesday,SUMMERHILL STATION,EUO,5,10,S,YU,5496
26170,2026-01-07,00:38,Wednesday,VICTORIA PARK STATION,TUO,3,8,W,BD,5078
26171,2026-01-07,00:45,Wednesday,ST CLAIR WEST STATION,SUO,5,10,N,YU,5461
26172,2026-01-07,01:37,Wednesday,OSGOODE STATION,TUO,5,10,N,YU,5611
26173,2026-01-07,23:52,Wednesday,BAYVIEW STATION,MUSC,6,11,E,SHP,4161
26174,2026-01-08,02:15,Thursday,NORTH YORK CTR STATION,TUO,12,0,N,YU,5446
26175,2026-01-08,05:31,Thursday,FINCH STATION,PUTSM,99,102,S,YU,5871
26176,2026-01-08,05:48,Thursday,YORK MILLS,PUTSM,6,0,N,YU,5871
26177,2026-01-08,06:37,Thursday,DUFFERIN STATION,PUMEL,0,0,None,BD,0
26178,2026-01-08,07:10,Thursday,UNION STATION TO ST AN,SUDP,0,0,N,YU,5846
26179,2026-01-08,07:11,Thursday,WILSON STATION,EUDO,3,8,S,YU,5496
26180,2026-01-08,07:31,Thursday,EGLINTON STATION,MUIR,5,7,S,YU,5526
26181,2026-01-08,07:33,Thursday,OSGOODE STATION,MUO,0,0,None,YU,0
26182,2026-01-08,08:02,Thursday,ST CLAIR STATION,MUIS,0,0,None,YU,0
26183,2026-01-08,08:24,Thursday,ROYAL YORK STATION,PUMST,0,0,E,BD,5099
26184,2026-01-08,08:31,Thursday,WILSON STATION,MUIS,0,0,None,YU,0
26185,2026-01-08,08:46,Thursday,BLOOR STATION,MUIRS,0,0,None,YU,0
26186,2026-01-08,08:51,Thursday,BLOOR STATION,MUIS,0,0,None,YU,0
26187,2026-01-08,08:54,Thursday,DAVISVILLE STATION,SUAP,0,0,S,YU,6136
26188,2026-01-08,08:57,Thursday,SHEPPARD WEST STATION,PUMST,0,0,None,YU,0
26189,2026-01-08,09:14,Thursday,HIGH PARK STATION,MUSAN,4,6,W,BD,5113
26190,2026-01-08,09:46,Thursday,KENNEDY BD STATION,TUKEY,0,0,W,BD,5310
26191,2026-01-08,11:02,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5196
26192,2026-01-08,11:19,Thursday,RUNNYMEDE STATION,MUSC,0,0,E,BD,5126
26193,2026-01-08,11:29,Thursday,FINCH STATION,PUOPO,0,0,S,YU,6081
26194,2026-01-08,11:30,Thursday,WILSON STATION,PUOPO,0,0,S,YU,5715
26195,2026-01-08,12:00,Thursday,BLOOR STATION,SUAP,0,0,None,YU,0
26196,2026-01-08,12:12,Thursday,QUEEN STATION,MUPAA,3,6,N,YU,5446
26197,2026-01-08,12:27,Thursday,BLOOR STATION,MUPAA,0,0,S,YU,5456
26198,2026-01-08,12:48,Thursday,WELLESLEY STATION,MUIS,0,0,None,YU,0
26199,2026-01-08,12:53,Thursday,ST PATRICK STATION,PUMEL,0,0,None,YU,0
26200,2026-01-08,13:05,Thursday,YONGE BD STATION,MUIRS,0,0,W,BD,5078
26201,2026-01-08,13:17,Thursday,YONGE BD STATION,SUO,0,0,None,BD,0
26202,2026-01-08,13:22,Thursday,ROYAL YORK STATION,PUMEL,0,0,None,BD,0
26203,2026-01-08,13:22,Thursday,KIPLING STATION,TUSC,0,0,W,BD,5055
26204,2026-01-08,13:46,Thursday,BROADVIEW STATION,SUDP,0,0,W,BD,5123
26205,2026-01-08,13:56,Thursday,YONGE BD STATION,PUMEL,0,0,None,BD,0
26206,2026-01-08,14:08,Thursday,ISLINGTON STATION,SUO,0,0,None,BD,0
26207,2026-01-08,14:15,Thursday,WILSON STATION,MUPAA,3,6,S,YU,5751
26208,2026-01-08,14:25,Thursday,SHEPPARD STATION,SUDP,0,0,None,YU,0
26209,2026-01-08,14:50,Thursday,TMU STATION,TUNCA,0,0,None,YU,0
26210,2026-01-08,14:50,Thursday,ST GEORGE YUS STATION,SUDP,5,8,N,YU,5606
26211,2026-01-08,15:18,Thursday,QUEEN'S PARK STATION,MUPAA,4,7,S,YU,5716
26212,2026-01-08,15:23,Thursday,ST CLAIR WEST STATION,MUIS,0,0,None,YU,0
26213,2026-01-08,16:20,Thursday,ST PATRICK STATION,PUOPO,5,8,N,YU,5671
26214,2026-01-08,16:25,Thursday,TMU STATION,SUDP,0,0,None,YU,0
26215,2026-01-08,16:46,Thursday,CEDARVALE YU STATION,SUG,0,0,N,YU,0
26216,2026-01-08,17:28,Thursday,ST CLAIR STATION,SUEAS,10,13,S,YU,5606
26217,2026-01-08,17:29,Thursday,ST PATRICK STATION,SUDP,0,0,None,YU,0
26218,2026-01-08,17:39,Thursday,COLLEGE STATION,MUO,3,6,S,YU,5736
26219,2026-01-08,17:44,Thursday,CHESTER STATION,SUDP,4,7,E,BD,5292
26220,2026-01-08,17:52,Thursday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5324
26221,2026-01-08,18:44,Thursday,MAIN STREET STATION,SUO,0,0,None,BD,0
26222,2026-01-08,18:52,Thursday,BLOOR STATION,SUUT,3,5,N,YU,6021
26223,2026-01-08,19:09,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5148
26224,2026-01-08,19:58,Thursday,VMC STATION,SUDP,0,0,S,YU,6131
26225,2026-01-08,20:17,Thursday,SPADINA YUS STATION,MUIS,0,0,None,YU,0
26226,2026-01-08,20:39,Thursday,ST CLAIR WEST STATION,SUAP,0,0,S,YU,5656
26227,2026-01-08,21:16,Thursday,UNION STATION,SUDP,5,8,S,YU,6106
26228,2026-01-08,21:35,Thursday,VMC STATION,PUOPO,5,10,S,YU,5456
26229,2026-01-08,21:39,Thursday,VMC STATION,TUATC,5,10,S,YU,5456
26230,2026-01-08,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26231,2026-01-08,22:15,Thursday,SPADINA YUS STATION,SUG,0,0,None,YU,0
26232,2026-01-08,22:22,Thursday,BLOOR STATION,SUDP,0,0,None,YU,0
26233,2026-01-08,22:46,Thursday,DUPONT STATION,MUIS,0,0,S,YU,0
26234,2026-01-08,00:08,Thursday,ST GEORGE YUS STATION,SUO,0,0,S,YU,0
26235,2026-01-08,00:09,Thursday,FINCH STATION,MUIS,0,0,None,YU,0
26236,2026-01-09,02:11,Friday,VMC STATION,MUIS,0,0,None,YU,0
26237,2026-01-09,02:44,Friday,FINCH STATION,SUO,0,0,None,YU,0
26238,2026-01-09,05:38,Friday,FINCH STATION,PUSSW,4,8,S,YU,6096
26239,2026-01-09,05:53,Friday,ROSEDALE STATION,MUWEA,5,0,S,YU,5391
26240,2026-01-09,06:01,Friday,DAVISVILLE STATION,MUWEA,0,0,S,YU,5891
26241,2026-01-09,06:02,Friday,ROSEDALE STATION,MUWEA,3,7,S,YU,6096
26242,2026-01-09,06:03,Friday,FINCH STATION,SUDP,0,0,None,YU,0
26243,2026-01-09,06:09,Friday,MUSEUM STATION,PUTR,8,0,N,YU,5391
26244,2026-01-09,06:12,Friday,FINCH STATION,PUSSW,57,59,S,YU,5646
26245,2026-01-09,06:20,Friday,SUMMERHILL STATION,SUUT,0,0,S,YU,5606
26246,2026-01-09,06:26,Friday,ST CLAIR WEST STATION,MUWEA,0,0,N,YU,5391
26247,2026-01-09,06:35,Friday,WARDEN STATION,EUSC,0,0,W,BD,5012
26248,2026-01-09,07:55,Friday,FINCH STATION,PUSSW,5,7,S,YU,6026
26249,2026-01-09,08:16,Friday,WARDEN STATION,MUSC,0,0,E,BD,5047
26250,2026-01-09,08:32,Friday,KEELE STATION,SUDP,0,0,E,BD,5182
26251,2026-01-09,09:04,Friday,OLD MILL STATION,MUIRS,0,0,E,BD,5289
26252,2026-01-09,09:16,Friday,ST GEORGE BD STATION,SUDP,4,6,W,BD,5105
26253,2026-01-09,09:29,Friday,FINCH STATION,PUSSW,171,173,N,YU,5716
26254,2026-01-09,09:32,Friday,VICTORIA PARK STATION,PUMEL,0,0,W,BD,0
26255,2026-01-09,09:38,Friday,KIPLING STATION,SUDP,3,6,E,BD,5143
26256,2026-01-09,10:29,Friday,DONLANDS STATION,PUSSW,49,52,W,BD,5067
26257,2026-01-09,10:34,Friday,ST GEORGE BD STATION,MUPAA,4,7,E,BD,5282
26258,2026-01-09,11:01,Friday,SHERBOURNE STATION,MUIRS,0,0,None,BD,0
26259,2026-01-09,11:55,Friday,ST GEORGE BD STATION,MUTD,0,0,E,BD,5218
26260,2026-01-09,12:27,Friday,BAY STATION,PUMEL,0,0,None,BD,0
26261,2026-01-09,12:45,Friday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5047
26262,2026-01-09,13:01,Friday,COXWELL STATION,MUIR,11,14,W,BD,5200
26263,2026-01-09,13:21,Friday,BLOOR STATION,SUO,0,0,S,YU,5436
26264,2026-01-09,13:21,Friday,YONGE BD STATION,SUO,0,0,E,BD,5162
26265,2026-01-09,13:48,Friday,SHEPPARD WEST STATION,PUOPO,5,8,S,YU,5576
26266,2026-01-09,13:51,Friday,VMC STATION,MUPAA,0,0,S,YU,6111
26267,2026-01-09,14:21,Friday,DUNDAS WEST STATION,MUIRS,0,0,E,BD,5018
26268,2026-01-09,15:16,Friday,KING STATION,MUPAA,5,8,N,YU,5921
26269,2026-01-09,15:31,Friday,BROADVIEW STATION,MUIR,4,6,E,BD,5067
26270,2026-01-09,15:41,Friday,GREENWOOD STATION,MUIR,0,0,E,BD,5067
26271,2026-01-09,15:41,Friday,DUFFERIN STATION,SUPOL,0,0,W,BD,5101
26272,2026-01-09,16:01,Friday,BLOOR STATION,MUPAA,4,7,S,YU,6121
26273,2026-01-09,16:12,Friday,YORK MILLS STATION,MUIS,0,0,None,YU,0
26274,2026-01-09,16:47,Friday,DAVISVILLE STATION,SUDP,0,0,N,YU,5761
26275,2026-01-09,16:47,Friday,DAVISVILLE STATION,SUO,4,7,N,YU,5761
26276,2026-01-09,16:55,Friday,DUFFERIN STATION,SUO,18,20,E,BD,5245
26277,2026-01-09,16:55,Friday,DUNDAS WEST STATION,MUIS,0,0,W,BD,0
26278,2026-01-09,17:56,Friday,SPADINA YUS STATION,MUPAA,6,9,N,YU,5766
26279,2026-01-09,17:56,Friday,BLOOR STATION,EUO,3,6,N,YU,5506
26280,2026-01-09,18:21,Friday,SPADINA BD STATION,SUEAS,8,11,E,BD,5313
26281,2026-01-09,18:33,Friday,KENNEDY BD STATION,MUSAN,3,6,W,BD,5199
26282,2026-01-09,18:34,Friday,OSSINGTON STATION,PUSSW,5,8,W,BD,5135
26283,2026-01-09,18:42,Friday,KEELE STATION,MUSC,0,0,E,BD,5070
26284,2026-01-09,18:43,Friday,OLD MILL STATION,TUMVS,4,6,E,BD,5001
26285,2026-01-09,18:45,Friday,DUNDAS WEST STATION,EUSC,0,0,E,BD,5044
26286,2026-01-09,18:47,Friday,LAWRENCE STATION,MUIR,10,13,S,YU,5486
26287,2026-01-09,18:49,Friday,UNION STATION,SUO,0,0,None,YU,0
26288,2026-01-09,18:50,Friday,DUFFERIN STATION,SUAE,0,0,E,BD,5254
26289,2026-01-09,19:21,Friday,KENNEDY BD STATION,MUTO,6,9,W,BD,5105
26290,2026-01-09,19:38,Friday,FINCH STATION,PUOPO,0,0,S,YU,5811
26291,2026-01-09,19:52,Friday,ST CLAIR STATION,MUIRS,0,0,None,YU,0
26292,2026-01-09,19:58,Friday,QUEEN'S PARK STATION,SUUT,12,15,S,YU,5716
26293,2026-01-09,20:31,Friday,BATHURST STATION,MUTO,5,8,W,BD,5002
26294,2026-01-09,20:44,Friday,WARDEN STATION,PUMEL,0,0,None,BD,0
26295,2026-01-09,20:53,Friday,PIONEER VILLAGE STATIO,MUPAA,3,6,S,YU,6111
26296,2026-01-09,21:29,Friday,WARDEN STATION,MUIS,0,0,None,BD,0
26297,2026-01-09,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26298,2026-01-09,22:16,Friday,CHRISTIE STATION,SUDP,11,15,W,BD,5209
26299,2026-01-09,22:56,Friday,OSGOODE STATION,MUI,10,15,N,YU,5915
26300,2026-01-09,23:21,Friday,KIPLING STATION,PUMEL,0,0,None,BD,0
26301,2026-01-09,00:48,Friday,ISLINGTON STATION,SUDP,14,18,E,BD,5254
26302,2026-01-09,00:56,Friday,CHRISTIE STATION,SUDP,0,0,None,BD,0
26303,2026-01-09,01:02,Friday,DONLANDS STATION,SUDP,0,0,None,BD,0
26304,2026-01-09,01:03,Friday,SHEPPARD STATION,MUIS,0,0,S,YU,5686
26305,2026-01-09,01:25,Friday,UNION STATION,TUNCA,0,0,None,YU,0
26306,2026-01-09,01:57,Friday,PIONEER VILLAGE STATIO,MUO,0,0,None,YU,0
26307,2026-01-09,06:56,Friday,LESLIE STATION,TUOS,0,0,W,SHP,6171
26308,2026-01-10,02:42,Saturday,WILSON STATION,MUIS,0,0,None,YU,0
26309,2026-01-10,03:53,Saturday,KIPLING STATION,SUUT,0,0,E,BD,5047
26310,2026-01-10,05:59,Saturday,KIPLING STATION,SUG,5,10,E,BD,5047
26311,2026-01-10,06:19,Saturday,RUNNYMEDE STATION,TUNCA,0,0,None,BD,0
